,city,hotel_name,people_number,days_number,price,staff,amenities,cleanliness,comfort,value_for_money,location,free_wifi,average_opinion
6218,Warszawa,Kopernika Śródmieście Apartment,7,7,3381.0,7.9,7.6,7.8,7.7,7.4,9.3,,7.3
6219,Warszawa,Center Warsaw - Apartmenty Jana Pawła II,7,7,4716.0,8.3,7.7,7.8,7.6,7.6,8.8,8.8,7.4
6220,Warszawa,23rd Floor 3BR Apt with Views of Warsaw,7,7,4462.0,9.2,9.6,9.4,9.6,9.4,9.9,8.8,9.4
6221,Warszawa,Warneńska Apartment by Renters,7,7,3132.0,7.9,9.3,8.2,8.2,6.8,8.2,,7.7
6222,Warszawa,Spacious Apartment for 8 Guests near Metro Natolin by Renters,7,7,3175.0,8.8,8.2,8.6,8.9,8.2,8.9,,8.6
6223,Warszawa,Enjoy! Ursus,7,7,3380.0,9.0,9.2,9.2,9.2,9.1,8.5,8.9,9.0
6224,Warszawa,Apartamenty Metro Wileńska - Apartamenty Kłopotowskiego,7,7,2244.0,8.7,7.6,7.9,7.8,8.3,9.0,8.8,7.8
6225,Warszawa,Warsaw Concierge Powiśle,7,7,3728.0,9.0,8.5,8.8,7.7,7.9,9.6,,8.0
6226,Warszawa,Apartamenty Arkadia by VisitWarsaw Apartments,7,7,4118.0,9.0,8.7,9.0,8.7,8.6,9.1,10.0,8.7
6227,Warszawa,Cinema Flat Centrally Located,7,7,4079.0,8.3,8.3,9.2,10.0,10.0,9.2,,8.7
6228,Warszawa,Chill Apartments Fieldorfa,7,7,3227.0,7.3,7.5,7.3,7.7,7.5,7.9,9.0,7.2
6229,Warszawa,Deja Vu Hostel,7,7,3465.0,8.5,7.9,8.2,7.9,8.4,9.6,8.5,8.1
6230,Warszawa,Center Warsaw- Apartamenty Smolna,7,7,3669.0,8.5,8.3,8.2,8.0,8.4,9.3,8.8,8.1
6231,Warszawa,Elegant & Cozy Apartment Pańska by Renters,7,7,3434.0,5.8,7.5,7.5,7.5,6.7,9.2,,5.3
6232,Warszawa,Chill Apartments Jana Kazimierza,7,7,2465.0,8.7,8.6,8.6,8.6,8.5,8.7,8.6,8.6
6233,Warszawa,Lovely LUX Garden Flat near Royal Park,7,7,5080.0,9.7,9.4,9.7,9.5,9.0,9.6,9.6,9.3
6234,Warszawa,Exclusive Apartments Smolna,7,7,3941.0,8.9,8.4,8.8,8.6,8.5,9.5,8.2,8.4
6235,Warszawa,Los Vilanos Apartment,7,7,5387.0,8.4,8.4,8.6,8.6,8.3,9.0,8.8,8.6
6236,Warszawa,Apartments/Old Town/Św4/10,7,7,3457.0,7.3,6.5,6.7,6.9,6.8,9.1,,6.2
6237,Warszawa,Duplex Apartment near the Airport by Renters,7,7,3976.0,9.0,9.2,9.6,9.2,8.3,8.3,,9.2
6238,Warszawa,Warsaw Concierge Pańska 61,7,7,3952.0,9.6,9.7,9.2,9.5,9.5,9.7,10.0,9.1
6239,Warszawa,APARTEL Plac Zbawiciela,7,7,4864.0,9.1,8.6,8.8,8.6,8.4,9.4,6.9,8.8
6240,Warszawa,"Holiday Inn - Warsaw City Centre, an IHG Hotel",7,14,18013.0,9.2,9.1,9.5,9.4,8.9,9.3,8.8,9.1
6241,Warszawa,Apartments Warsaw Wyspowa by Renters,7,14,5827.0,8.1,7.7,8.2,8.2,7.7,9.0,9.2,8.0
6242,Warszawa,Center Warsaw - Apartmenty Jana Pawła II,7,14,9405.0,8.3,7.7,7.8,7.6,7.6,8.8,8.8,7.4
6243,Warszawa,Spacious Apartment for 8 Guests near Metro Natolin by Renters,7,14,6102.0,8.8,8.2,8.6,8.9,8.2,8.9,,8.6
6244,Warszawa,Kopernika Śródmieście Apartment,7,14,6674.0,7.9,7.6,7.8,7.7,7.4,9.3,,7.3
6245,Warszawa,Duplex Apartment near the Airport by Renters,7,14,7721.0,9.0,9.2,9.6,9.2,8.3,8.3,,9.2
6246,Warszawa,Exclusive Apartments Smolna,7,14,8007.0,8.9,8.4,8.8,8.6,8.5,9.5,8.2,8.4
6247,Warszawa,Apartamenty Metro Wileńska - Apartamenty Kłopotowskiego,7,14,4487.0,8.7,7.6,7.9,7.8,8.3,9.0,8.8,7.8
6248,Warszawa,23rd Floor 3BR Apt with Views of Warsaw,7,14,15861.0,9.2,9.6,9.4,9.6,9.4,9.9,8.8,9.4
6249,Warszawa,Warsaw Concierge Powiśle,7,14,6904.0,9.0,8.5,8.8,7.7,7.9,9.6,,8.0
6250,Warszawa,Perfect location two bedrooms with balkony,7,14,12723.0,9.4,8.6,8.1,8.5,8.7,9.5,8.5,8.6
6251,Warszawa,Enjoy! Ursus,7,14,7505.0,9.0,9.2,9.2,9.2,9.1,8.5,8.9,9.0
6252,Warszawa,Cinema Flat Centrally Located,7,14,8129.0,8.3,8.3,9.2,10.0,10.0,9.2,,8.7
6253,Warszawa,Apartamenty Arkadia by VisitWarsaw Apartments,7,14,8620.0,9.0,8.7,9.0,8.7,8.6,9.1,10.0,8.7
6254,Warszawa,Los Vilanos Apartment,7,14,10585.0,8.4,8.4,8.6,8.6,8.3,9.0,8.8,8.6
6255,Warszawa,Chill Apartments Fieldorfa,7,14,7146.0,7.3,7.5,7.3,7.7,7.5,7.9,9.0,7.2
6256,Warszawa,Deja Vu Hostel,7,14,6930.0,8.5,7.9,8.2,7.9,8.4,9.6,8.5,8.1
6257,Warszawa,Elegant & Cozy Apartment Pańska by Renters,7,14,6446.0,5.8,7.5,7.5,7.5,6.7,9.2,,5.3
6258,Warszawa,Apartments/Old Town/Św4/10,7,14,7039.0,7.3,6.5,6.7,6.9,6.8,9.1,,6.2
6259,Warszawa,Warsaw Concierge Praga Centrum,7,14,7310.0,8.9,8.3,8.8,9.0,8.5,8.1,,8.0
6260,Warszawa,MG Apartments Giełdowa,7,14,12600.0,8.5,8.3,8.2,8.3,8.0,9.0,8.3,8.3
6261,Warszawa,Premium LUX Apartments Unique Tower Heart of Warsaw by Renters Prestige,7,14,22847.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0
6262,Warszawa,"Apartament ""WARSZAWA""",7,14,12528.0,9.4,9.3,9.5,9.5,9.5,9.3,8.3,9.5
6263,Warszawa,eMKa Hostel,7,14,11781.0,9.2,8.3,8.7,8.4,8.8,9.5,8.7,8.6
6264,Warszawa,Royal Family Apart metro Młociny,7,14,12491.0,9.3,9.5,9.3,9.7,9.0,9.2,10.0,9.3
6265,Wiedeń,Hotel Nestroy Wien,1,1,450.0,8.7,7.9,8.5,8.3,8.1,8.7,8.7,8.0
6266,Wiedeń,Fabio Vanessa Apartments NEXT Vienna FREE ParKing,1,1,330.0,5.0,5.8,7.5,6.7,6.7,5.0,,5.0
6267,Wiedeń,Home Sweet Home - Vienna Central,1,1,1023.0,8.4,7.4,8.7,8.3,7.9,9.1,,8.2
6268,Wiedeń,Wilmas Apartments by Arbio,1,1,469.0,8.1,8.8,9.0,8.9,8.7,8.3,9.2,8.5
6269,Wiedeń,Donaufelder City Apartment,1,1,580.0,8.4,7.5,8.0,7.9,7.8,8.1,6.3,7.4
6270,Wiedeń,Villeta Aspern Apartment near U1/ U2 Donauspital,1,1,591.0,8.1,8.4,8.8,8.6,8.6,8.8,10.0,8.4
6271,Wiedeń,Apartment Arnsteingasse 8,1,1,673.0,8.7,8.0,8.4,8.3,8.5,8.6,9.2,8.3
6272,Wiedeń,Comfort Apartment 5P HN,1,1,248.0,4.9,4.9,4.9,4.8,5.4,6.0,2.5,4.0
6273,Wiedeń,New Favoriten,1,1,663.0,8.3,8.7,9.3,9.2,9.0,8.2,10.0,8.6
6274,Wiedeń,a&o Wien Hauptbahnhof,1,1,97.0,7.9,7.2,7.3,7.2,7.7,8.7,8.2,7.1
6275,Wiedeń,PLAZA Premium Wien,1,1,521.0,8.6,8.4,8.5,8.6,8.4,7.8,8.6,8.2
6276,Wiedeń,Lenas Donau Hotel,1,1,207.0,8.4,7.4,8.0,7.7,8.1,8.4,7.4,7.6
6277,Wiedeń,Austria Trend Hotel Bosei Wien,1,1,560.0,9.2,9.2,9.5,9.5,8.9,8.1,8.8,9.0
6278,Wiedeń,"Holiday Inn - Vienna - South, an IHG Hotel",1,1,532.0,8.8,8.6,9.0,8.9,8.3,8.1,8.8,8.4
6279,Wiedeń,DORMERO HoHo Wien,1,1,391.0,8.8,9.0,9.0,8.9,8.7,8.4,9.1,8.7
6280,Wiedeń,ARCOTEL Kaiserwasser Wien,1,1,622.0,8.4,8.0,8.5,8.5,7.7,8.8,8.1,7.9
6281,Wiedeń,Moxy Vienna City East,1,1,495.0,9.0,8.8,9.3,9.2,8.6,8.7,8.8,8.8
6282,Wiedeń,Ibis budget Wien Sankt Marx,1,1,274.0,8.3,7.1,8.0,7.6,7.9,8.2,8.1,7.5
6283,Wiedeń,7brunnen Hostel & Guest House,1,1,117.0,8.8,8.1,8.5,8.3,8.5,7.7,8.2,8.1
6284,Wiedeń,greet Wien City Nord,1,1,387.0,9.2,8.5,9.2,8.9,8.3,8.1,8.9,8.5
6285,Wiedeń,Hotel Schani Wien,1,1,490.0,9.0,8.7,9.0,8.9,8.5,9.0,8.4,8.6
6286,Wiedeń,B&B Hotel Wien-Meidling,1,1,284.0,9.0,8.5,9.1,8.9,8.7,7.9,8.7,8.5
6287,Wiedeń,Lenas West Hotel,1,1,256.0,9.0,8.0,8.5,8.4,8.8,8.0,7.4,8.2
6288,Wiedeń,ibis Wien Hauptbahnhof,1,1,387.0,9.0,8.4,8.9,8.7,8.3,9.4,8.7,8.4
6289,Wiedeń,Austria Trend Hotel Doppio Wien,1,1,459.0,9.2,9.0,9.3,9.2,8.7,8.3,8.8,8.8
6290,Wiedeń,Hotel George Vienna,2,1,363.0,8.7,8.0,8.5,8.5,8.3,8.3,8.6,8.1
6291,Wiedeń,Contemporary apartment with a balcony.,2,1,517.0,,,,,,,,8.2
6292,Wiedeń,Home Sweet Home - Vienna Central,2,1,1023.0,8.4,7.4,8.7,8.3,7.9,9.1,,8.5
6293,Wiedeń,Wilmas Apartments by Arbio,2,1,498.0,8.1,8.8,9.0,8.9,8.7,8.3,9.2,4.4
6294,Wiedeń,Premier Double room MZ,2,1,158.0,5.7,4.8,5.1,5.7,6.5,6.2,,8.4
6295,Wiedeń,Villeta Aspern Apartment near U1/ U2 Donauspital,2,1,591.0,8.1,8.4,8.8,8.6,8.6,8.8,10.0,8.3
6296,Wiedeń,Apartment Arnsteingasse 8,2,1,521.0,8.7,8.0,8.4,8.3,8.5,8.6,9.2,7.3
6297,Wiedeń,KIBI Rooms,2,1,434.0,7.6,7.0,7.9,7.4,7.9,9.1,8.0,7.2
6298,Wiedeń,Real Appartments Vienna,2,1,951.0,7.6,7.3,7.8,7.7,7.6,7.8,6.5,6.2
6299,Wiedeń,Apartments Keinergasse 18-contactless check-in!,2,1,419.0,6.6,6.1,6.5,6.3,7.0,8.1,6.9,8.6
6300,Wiedeń,New Favoriten,2,1,663.0,8.3,8.7,9.3,9.2,9.0,8.2,10.0,8.9
6301,Wiedeń,Der Salon Hostel,2,1,209.0,9.3,8.9,9.4,9.1,9.2,9.0,8.8,8.5
6302,Wiedeń,Gartenhotel Altmannsdorf,2,1,450.0,8.7,8.4,8.7,8.6,8.7,8.3,8.9,8.5
6303,Wiedeń,Flemings Hotel Wien-Stadthalle former Flemings Conference Wien,2,1,379.0,9.1,8.5,8.8,8.7,8.6,8.9,8.7,8.2
6304,Wiedeń,PLAZA Premium Wien,2,1,443.0,8.6,8.4,8.5,8.6,8.4,7.8,8.6,8.5
6305,Wiedeń,Doubletree by Hilton Vienna Schonbrunn,2,1,402.0,8.8,8.7,9.0,9.0,8.3,8.6,8.5,8.8
6306,Wiedeń,Moxy Vienna City East,2,1,430.0,9.0,8.8,9.3,9.2,8.6,8.7,8.8,6.3
6307,Wiedeń,Hotel Raimundhof,2,1,172.0,7.7,6.2,6.6,6.6,7.4,7.9,7.2,9.0
6308,Wiedeń,Austria Trend Hotel Bosei Wien,2,1,574.0,9.2,9.2,9.5,9.5,8.9,8.1,8.8,8.7
6309,Wiedeń,DORMERO HoHo Wien,2,1,391.0,8.8,9.0,9.0,8.9,8.7,8.4,9.1,9.2
6310,Wiedeń,Zoku Vienna,2,1,476.0,9.4,9.5,9.4,9.4,8.9,8.9,9.4,8.2
6311,Wiedeń,Lenas West Hotel,2,1,300.0,9.0,8.0,8.5,8.4,8.8,8.0,7.4,8.6
6312,Wiedeń,ARCOTEL Donauzentrum Wien,2,1,674.0,9.0,8.7,9.1,9.0,8.5,8.9,8.7,8.4
6313,Wiedeń,"Holiday Inn - Vienna - South, an IHG Hotel",2,1,443.0,8.8,8.6,9.0,8.9,8.3,8.1,8.8,8.2
6314,Wiedeń,Hotel George Vienna,2,2,726.0,8.7,8.0,8.5,8.5,8.3,8.3,8.6,8.1
6315,Wiedeń,Wilmas Apartments by Arbio,2,2,822.0,8.1,8.8,9.0,8.9,8.7,8.3,9.2,8.5
6316,Wiedeń,Apartment Arnsteingasse 8,2,2,912.0,8.7,8.0,8.4,8.3,8.5,8.6,9.2,8.3
6317,Wiedeń,Vienna Lotus Apartments,2,2,643.0,9.3,8.9,8.9,8.9,9.3,7.9,,8.4
6318,Wiedeń,New Favoriten,2,2,1136.0,8.3,8.7,9.3,9.2,9.0,8.2,10.0,8.6
6319,Wiedeń,PLAZA Premium Wien,2,2,886.0,8.6,8.4,8.5,8.6,8.4,7.8,8.6,8.2
6320,Wiedeń,Moxy Vienna City East,2,2,860.0,9.0,8.8,9.3,9.2,8.7,8.7,8.8,8.8
6321,Wiedeń,Malfatti Room Oasis with coworking space,2,2,287.0,8.8,8.2,8.2,8.8,7.7,7.5,7.5,8.2
6322,Wiedeń,Austria Trend Hotel Bosei Wien,2,2,1081.0,9.2,9.2,9.5,9.5,8.9,8.1,8.8,9.0
6323,Wiedeń,Zoku Vienna,2,2,1001.0,9.4,9.5,9.4,9.4,8.9,8.9,9.4,9.2
6324,Wiedeń,DORMERO HoHo Wien,2,2,782.0,8.8,9.0,9.0,8.9,8.7,8.4,9.1,8.7
6325,Wiedeń,Citadines Danube Vienna,2,2,834.0,9.9,9.9,9.9,9.9,9.7,9.6,9.5,9.7
6326,Wiedeń,Vienna Stay Apartments Schönbrunn,2,2,1003.0,8.2,8.5,8.8,8.7,8.6,8.3,9.2,8.5
6327,Wiedeń,Hotel Raimundhof,2,2,352.0,7.7,6.2,6.6,6.6,7.4,7.9,7.2,6.3
6328,Wiedeń,ARCOTEL Donauzentrum Wien,2,2,1348.0,9.0,8.7,9.1,9.0,8.5,8.9,8.7,8.6
6329,Wiedeń,PhilsPlace Full-Service Apartments Vienna,2,2,1312.0,9.1,9.4,9.5,9.5,8.9,8.4,8.8,9.1
6330,Wiedeń,Lenas Donau Hotel,2,2,487.0,8.4,7.4,8.0,7.7,8.1,8.4,7.4,7.6
6331,Wiedeń,Austria Trend Parkhotel Schönbrunn Wien,2,2,1071.0,9.0,8.8,9.1,9.1,8.5,9.3,8.8,8.8
6332,Wiedeń,"Holiday Inn - Vienna - South, an IHG Hotel",2,2,885.0,8.8,8.6,9.0,8.9,8.3,8.1,8.8,8.4
6333,Wiedeń,prizeotel Vienna-City,2,2,902.0,8.9,8.5,9.0,8.9,8.7,9.0,8.2,8.6
6334,Wiedeń,Andaz Vienna Am Belvedere - a concept by Hyatt,2,2,1677.0,9.1,9.4,9.5,9.5,8.5,8.5,8.8,9.0
6335,Wiedeń,lyf Schönbrunn Vienna,2,2,765.0,9.6,9.5,9.7,9.5,9.4,8.8,9.3,9.3
6336,Wiedeń,Hotel Schani Wien,2,2,1056.0,9.0,8.7,9.0,8.9,8.5,9.0,8.4,8.6
6337,Wiedeń,Ruby Lissi Hotel Vienna,2,2,1612.0,8.9,8.2,8.5,8.5,7.9,9.4,8.8,8.2
6338,Wiedeń,Flemings Hotel Wien-Stadthalle former Flemings Conference Wien,2,2,947.0,9.1,8.5,8.8,8.7,8.6,8.9,8.7,8.5
6339,Wiedeń,Hotel George Vienna,2,7,2102.0,8.7,8.0,8.5,8.5,8.3,8.3,8.6,8.1
6340,Wiedeń,Hilton Vienna Waterfront,2,7,4287.0,8.5,8.2,8.6,8.6,7.7,8.4,7.9,8.1
6341,Wiedeń,Wilmas Apartments by Arbio,2,7,2485.0,8.1,8.8,9.0,8.9,8.7,8.3,9.2,8.5
6342,Wiedeń,Apartment Arnsteingasse 8,2,7,2867.0,8.7,8.0,8.4,8.3,8.5,8.6,9.2,8.3
6343,Wiedeń,New Favoriten,2,7,2423.0,8.3,8.7,9.3,9.2,9.0,8.2,10.0,8.6
6344,Wiedeń,Malfatti Room Oasis with coworking space,2,7,808.0,8.8,8.2,8.2,8.8,7.7,7.5,7.5,8.2
6345,Wiedeń,Floridsdorfer Apartment - Free Highspeed-Internet,2,7,1674.0,8.3,7.7,7.7,7.6,7.7,8.4,,7.7
6346,Wiedeń,Vienna Living Apartments - Geibelgasse,2,7,2220.0,6.3,6.3,7.5,7.5,6.3,6.3,,7.0
6347,Wiedeń,Donaufelder City Apartment,2,7,1650.0,8.4,7.5,8.0,7.9,7.8,8.1,6.3,7.5
6348,Wiedeń,Pappagallo Apartments,2,7,1709.0,8.2,8.2,8.7,8.5,8.2,8.5,7.5,8.2
6349,Wiedeń,Vienna Stay Apartments Schönbrunn,2,7,2330.0,8.2,8.5,8.8,8.7,8.6,8.3,9.2,8.5
6350,Wiedeń,RoooMS by JR City Apartments,2,7,656.0,7.7,6.9,7.0,6.6,7.4,7.0,8.5,6.6
6351,Wiedeń,PLAZA Premium Wien,2,7,2791.0,8.6,8.4,8.5,8.6,8.4,7.8,8.6,8.2
6352,Wiedeń,Lenas Donau Hotel,2,7,1713.0,8.4,7.4,8.0,7.7,8.1,8.4,7.4,7.6
6353,Wiedeń,Oswald Apartments Vienna,2,7,1833.0,8.0,6.9,7.8,7.5,7.6,8.1,10.0,7.5
6354,Wiedeń,FeelGood Apartments GreenLiving | contactless check-in,2,7,2526.0,9.0,8.9,9.3,9.1,8.7,8.7,7.6,8.9
6355,Wiedeń,FeelGood Apartments SmartLiving | contactless check-in,2,7,2282.0,9.1,9.0,9.3,9.1,8.9,8.6,8.8,9.0
6356,Wiedeń,harry's home hotel & apartments,2,7,2493.0,9.2,8.5,8.8,8.8,8.1,8.9,8.6,8.5
6357,Wiedeń,Cozy room in amazing house,2,7,996.0,6.0,5.9,5.6,5.7,6.2,6.3,8.5,5.3
6358,Wiedeń,Triiiple Tower Dream Apartments with Rooftop-Summer-Pool,2,7,3251.0,8.2,8.6,8.6,8.6,7.7,8.9,9.5,8.4
6359,Wiedeń,City Center Apartment Telegraph,2,7,5143.0,10.0,10.0,10.0,10.0,9.2,9.6,,10.0
6360,Wiedeń,Comfortable Apartments Vienna 1100 with Garage and contactless Check-in,2,7,2168.0,9.0,9.0,9.2,9.0,8.7,8.0,8.0,8.8
6361,Wiedeń,STAD10 - Apartments very close to subway U2 Stadlau,2,7,1671.0,9.0,8.6,9.1,9.0,8.8,8.5,9.5,8.8
6362,Wiedeń,Andaz Vienna Am Belvedere - a concept by Hyatt,2,7,5169.0,9.1,9.4,9.5,9.5,8.5,8.5,8.8,9.0
6363,Wiedeń,MySchönbrunn Apartments,2,7,2709.0,8.6,9.2,9.6,9.4,9.2,9.3,9.1,9.1
6364,Wiedeń,URBAN ISLAND - Riverside Apartments,2,7,2014.0,8.7,9.2,9.3,9.2,8.8,8.2,9.0,8.9
6365,Wiedeń,Hotel George Vienna,2,14,4524.0,8.7,8.0,8.5,8.5,8.3,8.3,8.6,8.1
6366,Wiedeń,Hilton Vienna Plaza,2,14,14897.0,8.7,8.5,8.8,8.9,8.0,9.0,8.4,8.4
6367,Wiedeń,Apartment Arnsteingasse 8,2,14,5624.0,8.7,8.0,8.4,8.3,8.5,8.6,9.2,8.3
6368,Wiedeń,New Favoriten,2,14,4090.0,8.3,8.7,9.3,9.2,9.0,8.2,10.0,8.6
6369,Wiedeń,RoooMS by JR City Apartments,2,14,1177.0,7.7,6.9,7.0,6.6,7.4,7.0,8.5,6.6
6370,Wiedeń,Vienna Living Apartments - Geibelgasse,2,14,4052.0,6.3,6.3,7.5,7.5,6.3,6.3,,7.0
6371,Wiedeń,Donaufelder City Apartment,2,14,3083.0,8.3,7.4,8.0,7.8,7.6,8.1,6.3,7.5
6372,Wiedeń,Floridsdorfer Apartment - Free Highspeed-Internet,2,14,3103.0,8.3,7.7,7.7,7.6,7.7,8.4,,7.7
6373,Wiedeń,Vienna Stay Apartments Schönbrunn,2,14,4543.0,8.2,8.5,8.8,8.7,8.6,8.3,9.2,8.5
6374,Wiedeń,FeelGood Apartments GreenLiving | contactless check-in,2,14,4776.0,9.0,8.9,9.2,9.1,8.7,8.7,7.6,8.9
6375,Wiedeń,Cozy room in amazing house,2,14,2081.0,5.9,5.9,5.6,5.7,6.2,6.4,8.5,5.3
6376,Wiedeń,Triiiple Tower Dream Apartments with Rooftop-Summer-Pool,2,14,5834.0,8.2,8.6,8.6,8.6,7.7,8.9,9.5,8.4
6377,Wiedeń,Lenas Donau Hotel,2,14,3458.0,8.4,7.4,8.0,7.7,8.1,8.4,7.4,7.6
6378,Wiedeń,FeelGood Apartments SmartLiving | contactless check-in,2,14,4240.0,9.1,9.0,9.3,9.1,8.9,8.6,8.8,9.0
6379,Wiedeń,STAD10 - Apartments very close to subway U2 Stadlau,2,14,2984.0,9.0,8.6,9.1,9.0,8.8,8.5,9.5,8.8
6380,Wiedeń,harry's home hotel & apartments,2,14,5079.0,9.2,8.5,8.8,8.8,8.1,8.9,8.6,8.5
6381,Wiedeń,PLAZA Premium Wien,2,14,5603.0,8.6,8.4,8.5,8.6,8.4,7.8,8.6,8.2
6382,Wiedeń,Apartment Hasengasse - Free Highspeed-Internet,2,14,2968.0,8.4,7.3,8.5,8.0,7.8,7.9,8.5,7.6
6383,Wiedeń,Oswald Apartments Vienna,2,14,4121.0,8.0,6.9,7.8,7.5,7.6,8.1,10.0,7.5
6384,Wiedeń,Comfort Double room KR,2,14,2200.0,5.1,4.7,4.8,4.7,5.4,6.1,6.0,4.0
6385,Wiedeń,City Center Apartment Telegraph,2,14,9422.0,10.0,10.0,10.0,10.0,9.2,9.6,,10.0
6386,Wiedeń,URBAN ISLAND - Riverside Apartments,2,14,3781.0,8.7,9.2,9.3,9.2,8.8,8.2,9.0,8.9
6387,Wiedeń,Comfortable Apartments Vienna 1100 with Garage and contactless Check-in,2,14,3997.0,9.0,9.0,9.2,9.0,8.7,8.0,8.0,8.8
6388,Wiedeń,Davidov Stays Danube,7,1,704.0,8.4,8.1,8.6,8.5,8.7,7.9,7.8,8.3
6389,Wiedeń,Betariel Apartments S22,7,1,413.0,4.9,5.2,5.5,5.6,5.9,7.0,6.4,4.8
6390,Wiedeń,Betariel Apartments M12,7,1,456.0,5.5,6.1,6.2,6.4,6.6,7.3,7.7,5.7
6391,Wiedeń,Imperial Flats Vienna,7,1,547.0,10.0,9.2,10.0,9.2,10.0,10.0,,9.3
6392,Wiedeń,Premium Apartment 7P LV,7,1,348.0,8.5,4.2,6.3,6.0,5.8,7.1,,5.7
6393,Wiedeń,Rooftop Residence with Terrace,7,1,687.0,7.7,6.6,6.5,6.7,7.5,8.6,8.9,6.7
6394,Wiedeń,Klimt Apartments,7,1,740.0,8.7,7.6,7.9,7.8,8.1,7.9,7.4,7.7
6395,Wiedeń,"Modern Colonial Style, Central, Rooftop, BBQ",7,1,994.0,6.9,8.0,9.5,8.5,8.5,8.0,,8.4
6396,Wiedeń,Central City Apartment 131,7,1,565.0,6.6,5.6,6.1,5.9,6.6,7.9,5.4,5.5
6397,Wiedeń,110m2 Stylish 4 Bedroom Apartment,7,1,778.0,9.2,9.2,10.0,9.2,10.0,9.2,,9.7
6398,Wiedeń,Comfort Apartments - Stephansdom,7,1,1296.0,7.8,7.7,8.0,8.1,8.0,9.5,8.0,7.9
6399,Wiedeń,Central Mariahilfer Apartment 4 min to the city shopping center and Schönbrunn Palace,7,1,850.0,7.8,7.8,8.5,8.2,7.8,7.5,,7.7
6400,Wiedeń,Aurellia Apartments,7,1,919.0,8.3,7.2,7.7,7.6,7.9,7.8,8.8,7.4
6401,Wiedeń,Deluxe 3BR Apt. Wiener Stadthalle - Suitable for Longstays,7,1,667.0,7.5,5.7,5.7,6.4,7.1,8.2,,6.1
6402,Wiedeń,Raisa Apartments Lerchenfelder Gürtel 30,7,1,995.0,7.0,6.9,7.1,7.1,7.6,8.0,,6.9
6403,Wiedeń,attractive 2BR Apt. Near AKH- Ideal for Longstays,7,1,632.0,8.1,7.3,7.7,7.7,8.1,8.3,5.0,7.4
6404,Wiedeń,Wundtgasse 29,7,1,1216.0,9.5,10.0,9.7,9.8,9.7,9.4,,9.7
6405,Wiedeń,Grosse Balkonwohnung bei UNO City,7,1,1674.0,8.8,8.4,8.4,9.7,8.8,9.4,,8.2
6406,Wiedeń,Lovely House next to River - Free Parking - Big Garden,7,1,1080.0,8.5,7.3,7.5,7.3,7.5,7.7,,7.7
6407,Wiedeń,Monteapartments Vienna Belvedere 10 minutes to downtown,7,1,1061.0,7.2,5.6,6.5,6.3,6.0,6.3,,8.0
6408,Wiedeń,Wohnen in Wien,7,1,2433.0,10.0,8.8,7.5,8.8,10.0,7.5,5.0,5.3
6409,Wiedeń,JO&JOE Vienna,7,1,1225.0,9.4,8.8,8.8,8.7,8.8,9.3,9.4,8.5
6410,Wiedeń,Andaz Vienna Am Belvedere - a concept by Hyatt,7,1,5951.0,9.1,9.4,9.5,9.5,8.5,8.5,8.8,8.7
6411,Wiedeń,Davidov Stays Danube,7,2,1407.0,8.4,8.1,8.6,8.5,8.7,7.9,7.8,8.3
6412,Wiedeń,Betariel Apartments S22,7,2,695.0,4.9,5.2,5.5,5.6,5.9,7.0,6.4,4.8
6413,Wiedeń,Betariel Apartments M12,7,2,782.0,5.5,6.1,6.2,6.4,6.6,7.3,7.7,5.7
6414,Wiedeń,Imperial Flats Vienna,7,2,1095.0,10.0,9.2,10.0,9.2,10.0,10.0,,9.3
6415,Wiedeń,Central-new ; marvelous views,7,2,2268.0,9.7,8.9,9.1,9.5,8.9,9.5,,8.9
6416,Wiedeń,Comfortable Apartments Vienna 1100 with Garage and contactless Check-in,7,2,2632.0,9.0,9.0,9.2,9.0,8.7,8.0,8.0,8.8
6417,Wiedeń,Rooftop Residence with Terrace,7,2,1291.0,7.7,6.6,6.5,6.7,7.5,8.6,8.9,6.7
6418,Wiedeń,Aurellia Apartments,7,2,1707.0,8.3,7.2,7.7,7.6,7.9,7.8,8.8,7.4
6419,Wiedeń,Premium Apartment 7P LV,7,2,652.0,8.5,4.2,6.3,6.0,5.8,7.1,,5.7
6420,Wiedeń,Haus zum Wohlfühlen,7,2,3922.0,8.8,8.1,8.0,8.0,8.3,8.3,8.3,8.3
6421,Wiedeń,Grand Soho Apartment,7,2,3108.0,9.6,9.3,9.3,9.5,9.1,9.7,6.3,9.3
6422,Wiedeń,"Modern Colonial Style, Central, Rooftop, BBQ",7,2,1619.0,6.9,8.0,9.5,8.5,8.5,8.0,,8.4
6423,Wiedeń,Margarete Family Stay,7,2,1446.0,9.3,7.5,7.5,7.5,8.2,7.9,,7.9
6424,Wiedeń,Central Mariahilfer Apartment 4 min to the city shopping center and Schönbrunn Palace,7,2,1729.0,7.8,7.8,8.5,8.2,7.8,7.5,,7.7
6425,Wiedeń,Vienna Holiday Apartments,7,2,1329.0,8.6,7.4,8.0,7.5,8.0,8.0,,7.4
6426,Wiedeń,Andaz Vienna Am Belvedere - a concept by Hyatt,7,2,11667.0,9.1,9.4,9.5,9.5,8.5,8.5,8.8,9.0
6427,Wiedeń,Wohnen in Wien,7,2,2433.0,10.0,8.8,7.5,8.8,10.0,7.5,5.0,8.5
